MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
5.150042821704204e-5,1,0.008068,3.004854892637413,3.0183736590101424,0.9718779998494832,0.0,0.00931254800504436,0.0,0.02714149473807676,0.0
5.150042821704204e-5,1,0.008069,3.0048547612132226,3.0183712058401935,0.971878119070346,0.0,0.009313760653011077,0.0,0.0271424997466079,0.0
5.150042821704204e-5,1,0.00807,3.004854629772868,3.0183687521317237,0.9718782383168071,0.0,0.009314973321324395,0.0,0.027143504815278847,0.0
5.150042821704204e-5,1,0.008071,3.0048544983163517,3.0183662978846155,0.971878357588869,0.0,0.00931618600998615,0.0,0.027144509944076186,0.0
5.150042821704204e-5,1,0.008072,3.0048543668436705,3.018363843098755,0.9718784768865345,0.0,0.009317398718998173,0.0,0.027145515132984705,0.0
5.150042821704204e-5,1,0.008073,3.0048542353548275,3.0183613877740494,0.9718785962098073,0.0,0.009318611448362303,0.0,0.02714652038198478,0.0
5.150042821704204e-5,1,0.008074,3.0048541038498215,3.018358931910356,0.9718787155586893,0.0,0.00931982419808037,0.0,0.027147525691066963,0.0
5.150042821704204e-5,1,0.008075,3.0048539723286525,3.0183564755076104,0.9718788349331847,0.0,0.009321036968154213,0.0,0.02714853106020603,0.0
5.150042821704204e-5,1,0.008076,3.004853840791321,3.018354018565693,0.9718789543332957,0.0,0.00932224975858566,0.0,0.027149536489388934,0.0
5.150042821704204e-5,1,0.008077,3.004853709237826,3.0183515610844767,0.9718790737590256,0.0,0.009323462569376552,0.0,0.02715054197860054,0.0
5.150042821704204e-5,1,0.008078,3.004853577668169,3.0183491030638554,0.971879193210377,0.0,0.009324675400528715,0.0,0.027151547527826413,0.0
5.150042821704204e-5,1,0.008079,3.0048534460823495,3.018346644503731,0.971879312687353,0.0,0.009325888252043986,0.0,0.02715255313704744,0.0
5.150042821704204e-5,1,0.00808,3.0048533144803677,3.018344185404,0.9718794321899568,0.0,0.009327101123924198,0.0,0.027153558806245922,0.0
5.150042821704204e-5,1,0.008081,3.004853182862223,3.018341725764531,0.9718795517181911,0.0,0.009328314016171185,0.0,0.027154564535410722,0.0
5.150042821704204e-5,1,0.008082,3.004853051227917,3.018339265585227,0.971879671272059,0.0,0.00932952692878678,0.0,0.02715557032452231,0.0
5.150042821704204e-5,1,0.008083,3.0048529195774476,3.0183368048659878,0.9718797908515635,0.0,0.009330739861772812,0.0,0.027156576173563953,0.0
5.150042821704204e-5,1,0.008084,3.004852787910817,3.01833434360669,0.9718799104567074,0.0,0.00933195281513112,0.0,0.027157582082521326,0.0
5.150042821704204e-5,1,0.008085,3.0048526562280244,3.0183318818072413,0.9718800300874939,0.0,0.009333165788863534,0.0,0.02715858805137451,0.0
5.150042821704204e-5,1,0.008086,3.0048525245290696,3.0183294194675168,0.9718801497439256,0.0,0.009334378782971886,0.0,0.027159594080112117,0.0
5.150042821704204e-5,1,0.008087,3.0048523928139534,3.018326956587414,0.971880269426006,0.0,0.00933559179745801,0.0,0.027160600168714234,0.0
5.150042821704204e-5,1,0.008088,3.0048522610826742,3.018324493166831,0.9718803891337378,0.0,0.009336804832323733,0.0,0.02716160631716478,0.0
5.150042821704204e-5,1,0.008089,3.004852129335234,3.018322029205638,0.9718805088671235,0.0,0.009338017887570896,0.0,0.027162612525451744,0.0
5.150042821704204e-5,1,0.00809,3.0048519975716323,3.0183195647037406,0.971880628626167,0.0,0.009339230963201321,0.0,0.027163618793554754,0.0
5.150042821704204e-5,1,0.008091,3.0048518657918697,3.01831709966104,0.9718807484108704,0.0,0.009340444059216845,0.0,0.027164625121456246,0.0
5.150042821704204e-5,1,0.008092,3.004851733995945,3.0183146340773956,0.9718808682212371,0.0,0.0093416571756193,0.0,0.02716563150914649,0.0
5.150042821704204e-5,1,0.008093,3.004851602183859,3.018312167952735,0.9718809880572703,0.0,0.009342870312410517,0.0,0.027166637956601212,0.0
5.150042821704204e-5,1,0.008094,3.0048514703556117,3.018309701286923,0.9718811079189724,0.0,0.009344083469592325,0.0,0.02716764446380987,0.0
5.150042821704204e-5,1,0.008095,3.004851338511203,3.0183072340798516,0.9718812278063468,0.0,0.009345296647166556,0.0,0.02716865103075521,0.0
5.150042821704204e-5,1,0.008096,3.004851206650634,3.018304766331433,0.9718813477193962,0.0,0.009346509845135045,0.0,0.027169657657417703,0.0
5.150042821704204e-5,1,0.008097,3.0048510747739026,3.0183022980415375,0.9718814676581236,0.0,0.009347723063499616,0.0,0.027170664343784588,0.0
5.150042821704204e-5,1,0.008098,3.0048509428810113,3.018299829210063,0.9718815876225322,0.0,0.009348936302262103,0.0,0.027171671089838475,0.0
5.150042821704204e-5,1,0.008099,3.004850810971959,3.0182973598368843,0.9718817076126246,0.0,0.009350149561424341,0.0,0.027172677895565427,0.0
5.150042821704204e-5,1,0.0081,3.0048506790467457,3.0182948899219197,0.971881827628404,0.0,0.009351362840988153,0.0,0.027173684760944783,0.0
5.150042821704204e-5,1,0.008101,3.004850547105372,3.018292419465052,0.9718819476698735,0.0,0.009352576140955375,0.0,0.027174691685961417,0.0
5.150042821704204e-5,1,0.008102,3.0048504151478372,3.018289948466147,0.9718820677370354,0.0,0.00935378946132783,0.0,0.027175698670604057,0.0
5.150042821704204e-5,1,0.008103,3.0048502831741426,3.018287476925133,0.9718821878298939,0.0,0.009355002802107357,0.0,0.02717670571484845,0.0
5.150042821704204e-5,1,0.008104,3.004850151184287,3.0182850048418763,0.971882307948451,0.0,0.009356216163295778,0.0,0.027177712818683614,0.0
5.150042821704204e-5,1,0.008105,3.004850019178271,3.0182825322162667,0.9718824280927097,0.0,0.009357429544894928,0.0,0.027178719982093414,0.0
5.150042821704204e-5,1,0.008106,3.0048498871560954,3.0182800590482026,0.9718825482626733,0.0,0.009358642946906633,0.0,0.027179727205059512,0.0
5.150042821704204e-5,1,0.008107,3.0048497551177586,3.018277585337581,0.9718826684583447,0.0,0.009359856369332726,0.0,0.027180734487565444,0.0
5.150042821704204e-5,1,0.008108,3.0048496230632624,3.0182751110842774,0.9718827886797269,0.0,0.009361069812175033,0.0,0.02718174182959719,0.0
5.150042821704204e-5,1,0.008109,3.0048494909926053,3.0182726362881827,0.9718829089268223,0.0,0.009362283275435382,0.0,0.027182749231138132,0.0
5.150042821704204e-5,1,0.00811,3.004849358905789,3.018270160949197,0.9718830291996347,0.0,0.009363496759115604,0.0,0.02718375669217034,0.0
5.150042821704204e-5,1,0.008111,3.004849226802813,3.0182676850672094,0.9718831494981669,0.0,0.009364710263217533,0.0,0.027184764212678236,0.0
5.150042821704204e-5,1,0.008112,3.004849094683676,3.018265208642103,0.9718832698224211,0.0,0.009365923787742987,0.0,0.027185771792646498,0.0
5.150042821704204e-5,1,0.008113,3.0048489625483814,3.018262731673769,0.9718833901724011,0.0,0.0093671373326938,0.0,0.027186779432058977,0.0
5.150042821704204e-5,1,0.008114,3.004848830396925,3.0182602541621,0.9718835105481095,0.0,0.009368350898071804,0.0,0.02718778713089858,0.0
5.150042821704204e-5,1,0.008115,3.0048486982293108,3.018257776106992,0.9718836309495494,0.0,0.009369564483878818,0.0,0.027188794889148625,0.0
5.150042821704204e-5,1,0.008116,3.004848566045536,3.0182552975083237,0.9718837513767238,0.0,0.00937077809011668,0.0,0.027189802706794126,0.0
5.150042821704204e-5,1,0.008117,3.004848433845602,3.0182528183660016,0.9718838718296358,0.0,0.009371991716787209,0.0,0.027190810583816567,0.0
5.150042821704204e-5,1,0.008118,3.0048483016295093,3.0182503386798962,0.9718839923082877,0.0,0.00937320536389224,0.0,0.027191818520202995,0.0
5.150042821704204e-5,1,0.008119,3.004848169397257,3.0182478584499073,0.9718841128126832,0.0,0.009374419031433595,0.0,0.02719282651593529,0.0
5.150042821704204e-5,1,0.00812,3.004848037148846,3.0182453776759295,0.9718842333428247,0.0,0.009375632719413107,0.0,0.02719383457099676,0.0
5.150042821704204e-5,1,0.008121,3.0048479048842753,3.018242896357839,0.9718843538987157,0.0,0.009376846427832595,0.0,0.02719484268537336,0.0
5.150042821704204e-5,1,0.008122,3.0048477726035463,3.018240414495542,0.971884474480359,0.0,0.009378060156693901,0.0,0.027195850859045734,0.0
5.150042821704204e-5,1,0.008123,3.004847640306658,3.0182379320889274,0.9718845950877575,0.0,0.009379273905998834,0.0,0.02719685909199837,0.0
5.150042821704204e-5,1,0.008124,3.0048475079936106,3.0182354491378587,0.971884715720914,0.0,0.00938048767574923,0.0,0.027197867384219906,0.0
5.150042821704204e-5,1,0.008125,3.004847375664405,3.0182329656422575,0.9718848363798316,0.0,0.009381701465946917,0.0,0.02719887573568744,0.0
5.150042821704204e-5,1,0.008126,3.0048472433190407,3.018230481602004,0.9718849570645133,0.0,0.009382915276593719,0.0,0.027199884146387892,0.0
5.150042821704204e-5,1,0.008127,3.004847110957518,3.0182279970169734,0.9718850777749621,0.0,0.009384129107691463,0.0,0.027200892616305584,0.0
