MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
0.012150584269940356,2,0.007604,3.151710845232231,3.4147708332640687,1.1200340219791942,0.0,0.0069791690821649445,0.0,0.17706371244320457,-0.0
0.012150584269940356,2,0.007605,3.1517107376914986,3.414770632652742,1.1200339292190786,0.0,0.006980086533437654,0.0,0.1770639817715192,-0.0
0.012150584269940356,2,0.007606,3.151710630136513,3.414770432014661,1.1200338364467035,0.0,0.006981003984562125,0.0,0.17706425113534388,-0.0
0.012150584269940356,2,0.007607,3.151710522567276,3.4147702313498365,1.1200337436620706,0.0,0.006981921435538339,0.0,0.17706452053467078,-0.0
0.012150584269940356,2,0.007608,3.151710414983786,3.414770030658263,1.1200336508651783,0.0,0.006982838886366277,0.0,0.1770647899695056,-0.0
0.012150584269940356,2,0.007609,3.151710307386043,3.4147698299399414,1.1200335580560263,0.0,0.006983756337045921,0.0,0.17706505943984854,-0.0
0.012150584269940356,2,0.00761,3.1517101997740493,3.41476962919488,1.1200334652346176,0.0,0.006984673787577249,0.0,0.17706532894568716,-0.0
0.012150584269940356,2,0.007611,3.151710092147804,3.4147694284230727,1.1200333724009497,0.0,0.006985591237960245,0.0,0.17706559848703113,-0.0
0.012150584269940356,2,0.007612,3.1517099845073018,3.414769227624502,1.1200332795550199,0.0,0.006986508688194889,0.0,0.17706586806389835,-0.0
0.012150584269940356,2,0.007613,3.151709876852554,3.4147690267992092,1.1200331866968352,0.0,0.006987426138281161,0.0,0.17706613767624388,-0.0
0.012150584269940356,2,0.007614,3.15170976918355,3.4147688259471547,1.12003309382639,0.0,0.006988343588219045,0.0,0.17706640732410742,-0.0
0.012150584269940356,2,0.007615,3.151709661500294,3.414768625068352,1.1200330009436854,0.0,0.006989261038008517,0.0,0.17706667700747647,-0.0
0.012150584269940356,2,0.007616,3.151709553802787,3.414768424162811,1.1200329080487237,0.0,0.006990178487649563,0.0,0.17706694672634368,-0.0
0.012150584269940356,2,0.007617,3.1517094460910284,3.414768223230526,1.1200328151415029,0.0,0.006991095937142158,0.0,0.17706721648071225,-0.0
0.012150584269940356,2,0.007618,3.1517093383650123,3.414768022271477,1.1200327222220208,0.0,0.006992013386486288,0.0,0.17706748627060295,-0.0
0.012150584269940356,2,0.007619,3.1517092306247463,3.4147678212856882,1.1200326292902814,0.0,0.006992930835681935,0.0,0.17706775609599024,-0.0
0.012150584269940356,2,0.00762,3.1517091228702285,3.4147676202731514,1.1200325363462826,0.0,0.006993848284729074,0.0,0.1770680259568793,-0.0
0.012150584269940356,2,0.007621,3.1517090151014577,3.4147674192338684,1.1200324433900248,0.0,0.00699476573362769,0.0,0.1770682958532764,-0.0
0.012150584269940356,2,0.007622,3.151708907318435,3.414767218167838,1.1200323504215082,0.0,0.006995683182377764,0.0,0.17706856578517569,-0.0
0.012150584269940356,2,0.007623,3.1517087995211583,3.4147670170750577,1.1200322574407326,0.0,0.0069966006309792736,0.0,0.1770688357525812,-0.0
0.012150584269940356,2,0.007624,3.1517086917096293,3.4147668159555273,1.1200321644476974,0.0,0.006997518079432204,0.0,0.17706910575549412,-0.0
0.012150584269940356,2,0.007625,3.151708583883848,3.4147666148092557,1.1200320714424046,0.0,0.006998435527736535,0.0,0.17706937579390497,-0.0
0.012150584269940356,2,0.007626,3.151708476043814,3.414766413636229,1.1200319784248511,0.0,0.006999352975892244,0.0,0.17706964586782659,-0.0
0.012150584269940356,2,0.007627,3.1517083681895244,3.4147662124364486,1.120031885395038,0.0,0.007000270423899319,0.0,0.1770699159772586,-0.0
0.012150584269940356,2,0.007628,3.1517082603209827,3.4147660112099207,1.1200317923529655,0.0,0.0070011878717577344,0.0,0.1770701861221973,-0.0
0.012150584269940356,2,0.007629,3.151708152438192,3.4147658099566596,1.1200316992986368,0.0,0.007002105319467473,0.0,0.17707045630262236,-0.0
0.012150584269940356,2,0.00763,3.1517080445411447,3.414765608676634,1.1200316062320461,0.0,0.007003022767028516,0.0,0.1770707265185664,-0.0
0.012150584269940356,2,0.007631,3.151707936629845,3.414765407369862,1.1200315131531968,0.0,0.0070039402144408455,0.0,0.17707099677001606,-0.0
0.012150584269940356,2,0.007632,3.1517078287042914,3.4147652060363396,1.1200314200620878,0.0,0.007004857661704441,0.0,0.1770712670569718,-0.0
0.012150584269940356,2,0.007633,3.151707720764484,3.414765004676068,1.1200313269587199,0.0,0.007005775108819284,0.0,0.17707153737943274,-0.0
0.012150584269940356,2,0.007634,3.151707612810425,3.414764803289045,1.1200312338430924,0.0,0.007006692555785356,0.0,0.17707180773739736,-0.0
0.012150584269940356,2,0.007635,3.151707504842113,3.414764601875277,1.1200311407152066,0.0,0.007007610002602635,0.0,0.17707207813086517,-0.0
0.012150584269940356,2,0.007636,3.1517073968595475,3.4147644004347577,1.1200310475750606,0.0,0.007008527449271105,0.0,0.17707234855983925,-0.0
0.012150584269940356,2,0.007637,3.1517072888627284,3.4147641989674864,1.1200309544226552,0.0,0.007009444895790747,0.0,0.17707261902431928,-0.0
0.012150584269940356,2,0.007638,3.1517071808516555,3.414763997473464,1.1200308612579903,0.0,0.0070103623421615404,0.0,0.17707288952430789,-0.0
0.012150584269940356,2,0.007639,3.1517070728263286,3.4147637959526915,1.1200307680810657,0.0,0.007011279788383467,0.0,0.17707316005980175,-0.0
0.012150584269940356,2,0.00764,3.151706964786748,3.414763594405166,1.1200306748918814,0.0,0.0070121972344565076,0.0,0.17707343063080308,-0.0
0.012150584269940356,2,0.007641,3.151706856732916,3.4147633928308947,1.1200305816904388,0.0,0.007013114680380642,0.0,0.17707370123730257,-0.0
0.012150584269940356,2,0.007642,3.151706748664829,3.4147631912298686,1.1200304884767356,0.0,0.007014032126155853,0.0,0.1770739718793138,-0.0
0.012150584269940356,2,0.007643,3.1517066405824874,3.414762989602091,1.1200303952507726,0.0,0.007014949571782119,0.0,0.177074242556832,-0.0
0.012150584269940356,2,0.007644,3.1517065324858926,3.4147627879475606,1.1200303020125497,0.0,0.007015867017259426,0.0,0.1770745132698581,-0.0
0.012150584269940356,2,0.007645,3.151706424375047,3.414762586266287,1.1200302087620693,0.0,0.007016784462587749,0.0,0.17707478401837806,-0.0
0.012150584269940356,2,0.007646,3.151706316249945,3.414762384558257,1.1200301154993282,0.0,0.007017701907767073,0.0,0.17707505480241176,-0.0
