MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
2.447832295887157e-6,1,4.9e-5,3.00071992249904,3.061640766502557,0.9896065461187075,0.0,5.514064944345509e-5,0.0,0.008222334069358985,0.0
2.447832295887157e-6,1,5.0e-5,3.000719921715868,3.0616406591354535,0.9896065473060912,0.0,5.6265987369196783e-5,0.0,0.00822235591970112,0.0
2.447832295887157e-6,1,5.1e-5,3.0007199209168736,3.0616405495989083,0.9896065485174772,0.0,5.7391326419109177e-5,0.0,0.008222378211376162,0.0
2.447832295887157e-6,1,5.2e-5,3.000719920102058,3.061640437892962,0.9896065497528661,0.0,5.8516666615672466e-5,0.0,0.008222400944374868,0.0
2.447832295887157e-6,1,5.3e-5,3.0007199192714196,3.0616403240175663,0.9896065510122587,0.0,5.964200798136668e-5,0.0,0.008222424118693112,0.0
2.447832295887157e-6,1,5.4e-5,3.000719918424961,3.0616402079726983,0.9896065522956559,0.0,6.076735053867165e-5,0.0,0.008222447734325908,0.0
2.447832295887157e-6,1,5.5e-5,3.0007199175626793,3.0616400897583134,0.9896065536030589,0.0,6.1892694310067e-5,0.0,0.008222471791268305,0.0
2.447832295887157e-6,1,5.6e-5,3.000719916684577,3.0616399693743936,0.9896065549344683,0.0,6.301803931803216e-5,0.0,0.008222496289514263,0.0
2.447832295887157e-6,1,5.7e-5,3.000719915790653,3.061639846820989,0.9896065562898855,0.0,6.414338558504637e-5,0.0,0.008222521229052634,0.0
2.447832295887157e-6,1,5.8e-5,3.0007199148809063,3.061639722097982,0.9896065576693112,0.0,6.526873313358861e-5,0.0,0.008222546609883802,0.0
2.447832295887157e-6,1,5.9e-5,3.000719913955339,3.0616395952053743,0.9896065590727461,0.0,6.639408198613772e-5,0.0,0.008222572432000322,0.0
2.447832295887157e-6,1,6.0e-5,3.00071991301395,3.0616394661431636,0.9896065605001918,0.0,6.751943216517228e-5,0.0,0.008222598695393093,0.0
2.447832295887157e-6,1,6.1e-5,3.000719912056739,3.061639334911265,0.9896065619516485,0.0,6.864478369317062e-5,0.0,0.008222625400061419,0.0
2.447832295887157e-6,1,6.2e-5,3.000719911083707,3.061639201509709,0.9896065634271182,0.0,6.977013659261094e-5,0.0,0.008222652545993104,0.0
2.447832295887157e-6,1,6.3e-5,3.0007199100948525,3.0616390659384747,0.9896065649266015,0.0,7.08954908859711e-5,0.0,0.00822268013318202,0.0
2.447832295887157e-6,1,6.4e-5,3.0007199090901766,3.0616389281974787,0.9896065664500994,0.0,7.202084659572884e-5,0.0,0.008222708161625347,0.0
2.447832295887157e-6,1,6.5e-5,3.000719908069679,3.0616387882867686,0.9896065679976134,0.0,7.314620374436157e-5,0.0,0.008222736631310575,0.0
