MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
3.003480593992993e-6,2,1.4e-5,3.0008190280886646,3.1025235974878336,1.0083823174207018,0.0,1.3063783607937529e-5,0.0,0.009751628083693226,-0.0
3.003480593992993e-6,2,1.5e-5,3.0008190278505773,3.1025235590336973,1.0083823146177795,0.0,1.3996910589367465e-5,0.0,0.00975163754034938,-0.0
3.003480593992993e-6,2,1.6e-5,3.0008190275960693,3.1025235179273545,1.0083823116215498,0.0,1.4930037484080048e-5,0.0,0.00975164764920085,-0.0
3.003480593992993e-6,2,1.7e-5,3.0008190273251416,3.102523474169106,1.0083823084320156,0.0,1.5863164286294343e-5,0.0,0.009751658410226401,-0.0
3.003480593992993e-6,2,1.8e-5,3.000819027037794,3.1025234277587246,1.0083823050491756,0.0,1.679629099022945e-5,0.0,0.009751669823431758,-0.0
3.003480593992993e-6,2,1.9e-5,3.0008190267340265,3.102523378696258,1.0083823014730295,0.0,1.7729417590104524e-5,0.0,0.009751681888818125,-0.0
3.003480593992993e-6,2,2.0e-5,3.000819026413839,3.1025233269816157,1.0083822977035757,0.0,1.8662544080138756e-5,0.0,0.009751694606396879,-0.0
3.003480593992993e-6,2,2.1e-5,3.000819026077231,3.1025232726149716,1.008382293740818,0.0,1.9595670454551392e-5,0.0,0.009751707976139272,-0.0
3.003480593992993e-6,2,2.2e-5,3.0008190257242036,3.1025232155960616,1.0083822895847518,0.0,2.0528796707561733e-5,0.0,0.00975172199807487,-0.0
3.003480593992993e-6,2,2.3e-5,3.000819025354756,3.102523155925238,1.0083822852353825,0.0,2.1461922833389136e-5,0.0,0.009751736672169152,-0.0
3.003480593992993e-6,2,2.4e-5,3.0008190249688877,3.1025230936022266,1.008382280692706,0.0,2.2395048826253016e-5,0.0,0.009751751998444611,-0.0
3.003480593992993e-6,2,2.5e-5,3.0008190245665993,3.102523028626921,1.0083822759567216,0.0,2.3328174680372842e-5,0.0,0.009751767976907456,-0.0
3.003480593992993e-6,2,2.6e-5,3.0008190241478907,3.1025229609992913,1.008382271027427,0.0,2.4261300389968146e-5,0.0,0.009751784607563166,-0.0
3.003480593992993e-6,2,2.7e-5,3.000819023712762,3.102522890719669,1.0083822659048292,0.0,2.5194425949258547e-5,0.0,0.009751801890375425,-0.0
3.003480593992993e-6,2,2.8e-5,3.000819023261213,3.102522817787776,1.0083822605889228,0.0,2.6127551352463704e-5,0.0,0.009751819825371107,-0.0
3.003480593992993e-6,2,2.9e-5,3.0008190227932436,3.102522742203633,1.0083822550797086,0.0,2.7060676593803365e-5,0.0,0.00975183841253961,-0.0
3.003480593992993e-6,2,3.0e-5,3.0008190223088542,3.102522663967382,1.0083822493771895,0.0,2.799380166749734e-5,0.0,0.009751857651871079,-0.0
3.003480593992993e-6,2,3.1e-5,3.000819021808044,3.1025225830787875,1.0083822434813603,0.0,2.8926926567765544e-5,0.0,0.009751877543385886,-0.0
3.003480593992993e-6,2,3.2e-5,3.0008190212908135,3.102522499537793,1.008382237392222,0.0,2.9860051288827923e-5,0.0,0.009751898087078596,-0.0
3.003480593992993e-6,2,3.3e-5,3.0008190207571626,3.1025224133446354,1.0083822311097772,0.0,3.079317582490455e-5,0.0,0.009751919282937966,-0.0
3.003480593992993e-6,2,3.4e-5,3.000819020207091,3.1025223244992195,1.0083822246340248,0.0,3.172630017021555e-5,0.0,0.009751941130958274,-0.0
3.003480593992993e-6,2,3.5e-5,3.0008190196405993,3.102522233001237,1.0083822179649604,0.0,3.265942431898116e-5,0.0,0.00975196363117037,-0.0
3.003480593992993e-6,2,3.6e-5,3.000819019057687,3.1025221388509636,1.0083822111025886,0.0,3.359254826542171e-5,0.0,0.009751986783546414,-0.0
3.003480593992993e-6,2,3.7e-5,3.000819018458353,3.1025220420483475,1.008382204046908,0.0,3.452567200375758e-5,0.0,0.009752010588086495,-0.0
3.003480593992993e-6,2,3.8e-5,3.0008190178425997,3.1025219425934156,1.0083821967979192,0.0,3.545879552820929e-5,0.0,0.009752035044785692,-0.0
3.003480593992993e-6,2,3.9e-5,3.000819017210425,3.1025218404859567,1.0083821893556193,0.0,3.6391918832997444e-5,0.0,0.009752060153662265,-0.0
3.003480593992993e-6,2,4.0e-5,3.0008190165618296,3.1025217357258774,1.0083821817200076,0.0,3.7325041912342736e-5,0.0,0.009752085914715209,-0.0
3.003480593992993e-6,2,4.1e-5,3.0008190158968127,3.1025216283134402,1.0083821738910865,0.0,3.8258164760465984e-5,0.0,0.009752112327928626,-0.0
3.003480593992993e-6,2,4.2e-5,3.0008190152153755,3.1025215182485217,1.0083821658688557,0.0,3.919128737158808e-5,0.0,0.009752139393302623,-0.0
3.003480593992993e-6,2,4.3e-5,3.000819014517517,3.1025214055310686,1.0083821576533145,0.0,4.012440973993006e-5,0.0,0.009752167110839966,-0.0
3.003480593992993e-6,2,4.4e-5,3.000819013803238,3.1025212901610977,1.0083821492444625,0.0,4.105753185971304e-5,0.0,0.009752195480534163,-0.0
3.003480593992993e-6,2,4.5e-5,3.0008190130725367,3.1025211721385366,1.0083821406422986,0.0,4.1990653725158285e-5,0.0,0.009752224502391276,-0.0
3.003480593992993e-6,2,4.6e-5,3.000819012325416,3.1025210514632486,1.0083821318468214,0.0,4.2923775330487125e-5,0.0,0.0097522541764206,-0.0
3.003480593992993e-6,2,4.7e-5,3.0008190115618723,3.102520928135412,1.0083821228580336,0.0,4.385689666992106e-5,0.0,0.009752284502599365,-0.0
3.003480593992993e-6,2,4.8e-5,3.0008190107819086,3.1025208021548463,1.008382113675933,0.0,4.479001773768168e-5,0.0,0.009752315480941373,-0.0
3.003480593992993e-6,2,4.9e-5,3.0008190099855234,3.1025206735216853,1.0083821043005206,0.0,4.5723138527990723e-5,0.0,0.00975234711143277,-0.0
3.003480593992993e-6,2,5.0e-5,3.0008190091727167,3.102520542235782,1.0083820947317954,0.0,4.6656259035070034e-5,0.0,0.009752379394080829,-0.0
3.003480593992993e-6,2,5.1e-5,3.000819008343488,3.1025204082969027,1.0083820849697536,0.0,4.758937925314158e-5,0.0,0.009752412328905826,-0.0
3.003480593992993e-6,2,5.2e-5,3.0008190074978387,3.102520271705615,1.0083820750144037,0.0,4.8522499176427495e-5,0.0,0.00975244591584659,-0.0
