MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
0.0009536838895767626,1,0.001011,3.035869264770646,2.935474827047864,0.9253891793726093,0.0,0.0011312162806525346,0.0,0.05775122066483057,0.0
0.0009536838895767626,1,0.001012,3.035869246820042,2.93547483029528,0.9253891814032038,0.0,0.0011323353460213237,0.0,0.05775129397634613,0.0
0.0009536838895767626,1,0.001013,3.0358692288516917,2.935474833545857,0.9253891834358241,0.0,0.0011334544118558804,0.0,0.057751367360206064,0.0
0.0009536838895767626,1,0.001014,3.035869210865596,2.935474836799598,0.92538918547047,0.0,0.0011345734781566651,0.0,0.05775144081640905,0.0
0.0009536838895767626,1,0.001015,3.0358691928617536,2.9354748400564947,0.9253891875071412,0.0,0.0011356925449241373,0.0,0.05775151434495894,0.0
0.0009536838895767626,1,0.001016,3.0358691748401654,2.93547484331655,0.9253891895458378,0.0,0.0011368116121587566,0.0,0.05775158794585536,0.0
0.0009536838895767626,1,0.001017,3.035869156800832,2.935474846579772,0.9253891915865607,0.0,0.0011379306798609827,0.0,0.057751661619089276,0.0
0.0009536838895767626,1,0.001018,3.0358691387437506,2.9354748498461443,0.9253891936293089,0.0,0.0011390497480312756,0.0,0.05775173536467399,0.0
0.0009536838895767626,1,0.001019,3.0358691206689254,2.9354748531156813,0.9253891956740832,0.0,0.0011401688166700948,0.0,0.05775180918259731,0.0
0.0009536838895767626,1,0.00102,3.0358691025763536,2.9354748563883772,0.9253891977208828,0.0,0.0011412878857778995,0.0,0.057751883072865794,0.0
0.0009536838895767626,1,0.001021,3.035869084466036,2.935474859664234,0.9253891997697087,0.0,0.0011424069553551501,0.0,0.05775195703547392,0.0
0.0009536838895767626,1,0.001022,3.035869066337971,2.935474862943248,0.9253892018205604,0.0,0.0011435260254023059,0.0,0.05775203107042569,0.0
0.0009536838895767626,1,0.001023,3.0358690481921613,2.9354748662254226,0.9253892038734383,0.0,0.001144645095919827,0.0,0.057752105177718366,0.0
0.0009536838895767626,1,0.001024,3.0358690300286058,2.935474869510754,0.9253892059283422,0.0,0.0011457641669081722,0.0,0.05775217935735181,0.0
0.0009536838895767626,1,0.001025,3.0358690118473035,2.935474872799245,0.9253892079852719,0.0,0.0011468832383678023,0.0,0.057752253609326926,0.0
0.0009536838895767626,1,0.001026,3.0358689936482555,2.9354748760908946,0.9253892100442281,0.0,0.0011480023102991756,0.0,0.05775232793364139,0.0
0.0009536838895767626,1,0.001027,3.0358689754314616,2.935474879385701,0.9253892121052104,0.0,0.001149121382702753,0.0,0.05775240233029677,0.0
0.0009536838895767626,1,0.001028,3.035868957196921,2.9354748826836676,0.9253892141682191,0.0,0.0011502404555789939,0.0,0.057752476799291616,0.0
0.0009536838895767626,1,0.001029,3.0358689389446356,2.9354748859847946,0.9253892162332541,0.0,0.0011513595289283573,0.0,0.05775255134062258,0.0
0.0009536838895767626,1,0.00103,3.035868920674604,2.9354748892890763,0.9253892183003152,0.0,0.001152478602751304,0.0,0.057752625954296005,0.0
0.0009536838895767626,1,0.001031,3.035868902386826,2.9354748925965155,0.9253892203694027,0.0,0.0011535976770482923,0.0,0.05775270064030801,0.0
0.0009536838895767626,1,0.001032,3.035868884081302,2.9354748959071135,0.9253892224405172,0.0,0.0011547167518197827,0.0,0.05775277539865482,0.0
0.0009536838895767626,1,0.001033,3.035868865758032,2.935474899220867,0.9253892245136577,0.0,0.0011558358270662352,0.0,0.057752850229342165,0.0
0.0009536838895767626,1,0.001034,3.0358688474170163,2.935474902537781,0.9253892265888252,0.0,0.0011569549027881086,0.0,0.05775292513236318,0.0
0.0009536838895767626,1,0.001035,3.035868829058255,2.935474905857854,0.9253892286660192,0.0,0.0011580739789858628,0.0,0.05775300010772236,0.0
0.0009536838895767626,1,0.001036,3.035868810681747,2.9354749091810786,0.9253892307452399,0.0,0.001159193055659958,0.0,0.057753075155418894,0.0
0.0009536838895767626,1,0.001037,3.0358687922874927,2.93547491250746,0.9253892328264872,0.0,0.001160312132810853,0.0,0.05775315027545282,0.0
0.0009536838895767626,1,0.001038,3.0358687738754937,2.9354749158370015,0.9253892349097617,0.0,0.0011614312104390085,0.0,0.057753225467818955,0.0
0.0009536838895767626,1,0.001039,3.035868755445748,2.9354749191696974,0.9253892369950627,0.0,0.0011625502885448831,0.0,0.05775330073252221,0.0
0.0009536838895767626,1,0.00104,3.035868736998256,2.935474922505551,0.9253892390823908,0.0,0.0011636693671289368,0.0,0.05775337606955924,0.0
0.0009536838895767626,1,0.001041,3.035868718533019,2.935474925844563,0.9253892411717463,0.0,0.00116478844619163,0.0,0.05775345147892827,0.0
0.0009536838895767626,1,0.001042,3.035868700050035,2.9354749291867264,0.9253892432631278,0.0,0.0011659075257334209,0.0,0.05775352696063706,0.0
0.0009536838895767626,1,0.001043,3.0358686815493057,2.935474932532051,0.9253892453565373,0.0,0.0011670266057547706,0.0,0.05775360251467335,0.0
0.0009536838895767626,1,0.001044,3.0358686630308305,2.9354749358805257,0.9253892474519733,0.0,0.0011681456862561376,0.0,0.0577536781410475,0.0
0.0009536838895767626,1,0.001045,3.0358686444946095,2.9354749392321615,0.9253892495494368,0.0,0.0011692647672379823,0.0,0.05775375383975021,0.0
0.0009536838895767626,1,0.001046,3.035868625940642,2.9354749425869504,0.9253892516489277,0.0,0.0011703838487007636,0.0,0.05775382961078627,0.0
0.0009536838895767626,1,0.001047,3.035868607368929,2.935474945944893,0.9253892537504457,0.0,0.001171502930644942,0.0,0.05775390545415567,0.0
0.0009536838895767626,1,0.001048,3.0358685887794694,2.9354749493059944,0.9253892558539909,0.0,0.001172622013070977,0.0,0.057753981369855135,0.0
0.0009536838895767626,1,0.001049,3.0358685701722643,2.9354749526702504,0.925389257959564,0.0,0.0011737410959793274,0.0,0.057754057357885955,0.0
0.0009536838895767626,1,0.00105,3.0358685515473134,2.9354749560376585,0.9253892600671645,0.0,0.0011748601793704534,0.0,0.05775413341824782,0.0
0.0009536838895767626,1,0.001051,3.0358685329046162,2.9354749594082215,0.9253892621767921,0.0,0.001175979263244815,0.0,0.05775420955094079,0.0
0.0009536838895767626,1,0.001052,3.0358685142441737,2.935474962781943,0.9253892642884477,0.0,0.001177098347602871,0.0,0.05775428575596121,0.0
