MassParameter,LagrangePoint,ZAmplitude,JacobiConstant,Period,Rx,Ry,Rz,Vx,Vy,Vz
0.0002857333440324585,1,0.005075,3.016279022185137,2.983535784433335,0.94991094742107,0.0,0.005711674616426585,0.0,0.04049060636060165,0.0
0.0002857333440324585,1,0.005076,3.0162789360684097,2.9835355999723436,0.9499109699088073,0.0,0.005712808451472902,0.0,0.0404910959637965,0.0
0.0002857333440324585,1,0.005077,3.016278849934731,2.9835354154682614,0.9499109924022523,0.0,0.0057139422914138545,0.0,0.040491585654715154,0.0
0.0002857333440324585,1,0.005078,3.0162787637841024,2.983535230921099,0.9499110149014062,0.0,0.005715076136250349,0.0,0.040492075433348325,0.0
0.0002857333440324585,1,0.005079,3.0162786776165227,2.9835350463308368,0.9499110374062693,0.0,0.005716209985983294,0.0,0.04049256529969732,0.0
0.0002857333440324585,1,0.00508,3.0162785914319934,2.9835348616974833,0.9499110599168424,0.0,0.005717343840613597,0.0,0.04049305525375127,0.0
0.0002857333440324585,1,0.005081,3.016278505230514,2.9835346770210256,0.9499110824331265,0.0,0.005718477700142163,0.0,0.040493545295508956,0.0
0.0002857333440324585,1,0.005082,3.0162784190120844,2.983534492301466,0.9499111049551222,0.0,0.005719611564569901,0.0,0.04049403542496186,0.0
0.0002857333440324585,1,0.005083,3.016278332776704,2.9835343075388003,0.94991112748283,0.0,0.00572074543389772,0.0,0.040494525642108835,0.0
0.0002857333440324585,1,0.005084,3.0162782465243736,2.9835341227330154,0.9499111500162508,0.0,0.005721879308126526,0.0,0.04049501594694501,0.0
0.0002857333440324585,1,0.005085,3.0162781602550934,2.9835339378841153,0.9499111725553849,0.0,0.005723013187257225,0.0,0.04049550633946439,0.0
0.0002857333440324585,1,0.005086,3.0162780739688624,2.9835337529920944,0.9499111951002338,0.0,0.005724147071290726,0.0,0.04049599681966134,0.0
0.0002857333440324585,1,0.005087,3.016277987665682,2.983533568056946,0.9499112176507974,0.0,0.005725280960227934,0.0,0.04049648738753296,0.0
0.0002857333440324585,1,0.005088,3.016277901345551,2.9835333830786737,0.949911240207077,0.0,0.005726414854069758,0.0,0.04049697804307167,0.0
0.0002857333440324585,1,0.005089,3.0162778150084697,2.983533198057264,0.9499112627690732,0.0,0.005727548752817105,0.0,0.04049746878627508,0.0
0.0002857333440324585,1,0.00509,3.016277728654438,2.9835330129927193,0.9499112853367863,0.0,0.005728682656470881,0.0,0.040497959617137445,0.0
0.0002857333440324585,1,0.005091,3.016277642283457,2.9835328278850315,0.9499113079102173,0.0,0.005729816565031995,0.0,0.040498450535653985,0.0
0.0002857333440324585,1,0.005092,3.016277555895525,2.983532642734198,0.9499113304893669,0.0,0.0057309504785013525,0.0,0.04049894154182139,0.0
0.0002857333440324585,1,0.005093,3.0162774694906433,2.983532457540214,0.949911353074236,0.0,0.005732084396879861,0.0,0.040499432635632125,0.0
0.0002857333440324585,1,0.005094,3.0162773830688114,2.9835322723030755,0.949911375664825,0.0,0.005733218320168426,0.0,0.0404999238170839,0.0
0.0002857333440324585,1,0.005095,3.0162772966300295,2.98353208702278,0.9499113982611346,0.0,0.005734352248367955,0.0,0.04050041508617102,0.0
0.0002857333440324585,1,0.005096,3.0162772101742976,2.9835319016993216,0.9499114208631658,0.0,0.005735486181479357,0.0,0.04050090644288749,0.0
0.0002857333440324585,1,0.005097,3.0162771237016153,2.983531716332696,0.9499114434709187,0.0,0.005736620119503538,0.0,0.04050139788722973,0.0
0.0002857333440324585,1,0.005098,3.0162770372119825,2.9835315309228965,0.9499114660843949,0.0,0.005737754062441405,0.0,0.04050188941919469,0.0
0.0002857333440324585,1,0.005099,3.0162769507054006,2.983531345469925,0.9499114887035948,0.0,0.005738888010293862,0.0,0.04050238103877294,0.0
0.0002857333440324585,1,0.0051,3.0162768641818682,2.9835311599737824,0.949911511328519,0.0,0.005740021963061819,0.0,0.04050287274596003,0.0
0.0002857333440324585,1,0.005101,3.016276777641386,2.9835309744344496,0.9499115339591678,0.0,0.00574115592074618,0.0,0.04050336454075673,0.0
0.0002857333440324585,1,0.005102,3.0162766910839527,2.98353078885193,0.9499115565955425,0.0,0.005742289883347855,0.0,0.04050385642315344,0.0
0.0002857333440324585,1,0.005103,3.01627660450957,2.983530603226222,0.9499115792376432,0.0,0.005743423850867749,0.0,0.04050434839314676,0.0
0.0002857333440324585,1,0.005104,3.016276517918238,2.983530417557309,0.9499116018854713,0.0,0.005744557823306767,0.0,0.04050484045073495,0.0
0.0002857333440324585,1,0.005105,3.0162764313099553,2.9835302318452053,0.9499116245390273,0.0,0.005745691800665821,0.0,0.04050533259590675,0.0
0.0002857333440324585,1,0.005106,3.016276344684722,2.983530046089891,0.9499116471983117,0.0,0.00574682578294581,0.0,0.040505824828663065,0.0
0.0002857333440324585,1,0.005107,3.0162762580425397,2.9835298602913713,0.9499116698633252,0.0,0.005747959770147647,0.0,0.040506317148996475,0.0
0.0002857333440324585,1,0.005108,3.016276171383407,2.983529674449646,0.9499116925340693,0.0,0.0057490937622722334,0.0,0.040506809556898914,0.0
0.0002857333440324585,1,0.005109,3.0162760847073247,2.9835294885647,0.9499117152105435,0.0,0.00575022775932048,0.0,0.0405073020523707,0.0
0.0002857333440324585,1,0.00511,3.016275998014292,2.983529302636535,0.9499117378927494,0.0,0.0057513617612932905,0.0,0.04050779463540461,0.0
0.0002857333440324585,1,0.005111,3.016275911304309,2.983529116665144,0.9499117605806872,0.0,0.0057524957681915736,0.0,0.04050828730599796,0.0
0.0002857333440324585,1,0.005112,3.016275824577377,2.983528930650523,0.9499117832743578,0.0,0.005753629780016234,0.0,0.04050878006414429,0.0
0.0002857333440324585,1,0.005113,3.0162757378334946,2.9835287445926726,0.9499118059737617,0.0,0.005754763796768178,0.0,0.0405092729098377,0.0
0.0002857333440324585,1,0.005114,3.0162756510726614,2.983528558491578,0.9499118286789,0.0,0.005755897818448313,0.0,0.04050976584307807,0.0
0.0002857333440324585,1,0.005115,3.0162755642948795,2.9835283723472497,0.9499118513897732,0.0,0.005757031845057544,0.0,0.04051025886385396,0.0
0.0002857333440324585,1,0.005116,3.016275477500147,2.9835281861596736,0.9499118741063821,0.0,0.005758165876596779,0.0,0.04051075197216469,0.0
0.0002857333440324585,1,0.005117,3.016275390688465,2.9835279999288535,0.9499118968287273,0.0,0.005759299913066922,0.0,0.04051124516800229,0.0
0.0002857333440324585,1,0.005118,3.0162753038598327,2.9835278136547743,0.9499119195568096,0.0,0.005760433954468883,0.0,0.04051173845136614,0.0
0.0002857333440324585,1,0.005119,3.0162752170142513,2.9835276273374394,0.9499119422906296,0.0,0.005761568000803564,0.0,0.040512231822248064,0.0
0.0002857333440324585,1,0.00512,3.016275130151719,2.9835274409768346,0.949911965030188,0.0,0.005762702052071873,0.0,0.040512725280648434,0.0
0.0002857333440324585,1,0.005121,3.0162750432722376,2.9835272545729743,0.9499119877754858,0.0,0.005763836108274715,0.0,0.040513218826554766,0.0
0.0002857333440324585,1,0.005122,3.016274956375806,2.9835270681258366,0.9499120105265233,0.0,0.005764970169413,0.0,0.04051371245996838,0.0
0.0002857333440324585,1,0.005123,3.016274869462424,2.9835268816354277,0.9499120332833016,0.0,0.005766104235487627,0.0,0.04051420618088066,0.0
0.0002857333440324585,1,0.005124,3.016274782532093,2.9835266951017423,0.9499120560458213,0.0,0.00576723830649951,0.0,0.04051469998928634,0.0
0.0002857333440324585,1,0.005125,3.0162746955848125,2.983526508524775,0.9499120788140828,0.0,0.0057683723824495485,0.0,0.04051519388518366,0.0
0.0002857333440324585,1,0.005126,3.0162746086205807,2.9835263219045163,0.9499121015880871,0.0,0.005769506463338654,0.0,0.04051568786856787,0.0
0.0002857333440324585,1,0.005127,3.0162745216394,2.9835261352409703,0.949912124367835,0.0,0.005770640549167726,0.0,0.040516181939431184,0.0
0.0002857333440324585,1,0.005128,3.0162744346412698,2.9835259485341328,0.949912147153327,0.0,0.005771774639937674,0.0,0.040516676097769114,0.0
